Time [s], Analyzer Name, Decoded Protocol Result,,
1.3220711,SPI,MOSI: 0xAE;  MISO: 0x00,,
2.7756085,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77560956,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77561064,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756117,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77561276,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77561384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756149,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77561596,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77561704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756181,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77561916,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756213,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562236,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562342,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756245,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562556,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562664,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756277,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562876,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77562984,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756309,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77563196,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77563304,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756341,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77563516,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77563624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756373,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77563836,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77563942,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756405,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77564156,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77564264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756437,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77564476,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77564584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756469,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77564796,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77564904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756501,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77565116,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77565222,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756533,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77565436,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77565544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756565,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77565756,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77565864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756597,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77566076,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77566184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756629,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77566396,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77566504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756661,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77566716,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77566824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756693,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567036,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756725,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567356,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756757,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567676,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567784,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756789,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77567996,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77568104,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756821,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77568316,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77568424,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756853,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77568636,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77568744,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756885,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77568956,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77569064,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756917,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77569276,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77569384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756949,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77569596,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77569704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756981,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77569916,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757013,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570236,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570342,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757045,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570556,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570662,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757077,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570876,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77570984,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757109,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77571196,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77571304,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757141,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77571516,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77571624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757173,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77571836,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77571944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757205,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77572156,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77572264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757237,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77572476,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77572584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757269,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77572796,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77572904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757301,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77573116,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77573224,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757333,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77573436,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77573544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757365,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77573756,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77573864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757397,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77574076,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77574184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757429,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77574396,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77574504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757461,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77574716,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77574824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757493,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575036,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757525,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575356,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757557,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575676,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575784,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757589,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77575996,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77576104,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757621,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77576316,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77576424,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757653,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77576636,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77576744,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757685,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77576956,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77577064,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757717,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77577276,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77577384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757749,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77577596,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77577704,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757781,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77577916,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757813,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578236,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578344,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757845,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578556,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578664,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757877,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578876,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77578984,SPI,MOSI: 0x60;  MISO: 0x00,,
2.7757909,SPI,MOSI: 0x60;  MISO: 0x00,,
2.77579196,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77579304,SPI,MOSI: 0x20;  MISO: 0x00,,
2.7757941,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77579516,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77579624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7757973,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77579836,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77579944,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758005,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77580156,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77580264,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.7758037,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77580476,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77580584,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758069,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77580796,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77580904,SPI,MOSI: 0x80;  MISO: 0x00,,
2.7758101,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77581116,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77581224,SPI,MOSI: 0xF0;  MISO: 0x00,,
2.7758133,SPI,MOSI: 0xF0;  MISO: 0x00,,
2.77581436,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77581544,SPI,MOSI: 0x80;  MISO: 0x00,,
2.7758165,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77581756,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77581864,SPI,MOSI: 0xF0;  MISO: 0x00,,
2.7758197,SPI,MOSI: 0xF0;  MISO: 0x00,,
2.77582076,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77582184,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758229,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77582396,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77582504,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758261,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77582716,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77582824,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.7758293,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77583036,SPI,MOSI: 0xA0;  MISO: 0x00,,
2.77583144,SPI,MOSI: 0xA0;  MISO: 0x00,,
2.7758325,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77583356,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77583464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758357,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77583676,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77583784,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758389,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77583996,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77584104,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758421,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77584316,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77584424,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758453,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77584636,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77584744,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.7758485,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77584956,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77585064,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758517,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77585276,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77585384,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758549,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77585596,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77585704,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758581,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77585918,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77586024,SPI,MOSI: 0x40;  MISO: 0x00,,
2.7758613,SPI,MOSI: 0x60;  MISO: 0x00,,
2.77586238,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77586344,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758645,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77586558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77586664,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758677,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77586876,SPI,MOSI: 0xA0;  MISO: 0x00,,
2.77586984,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.7758709,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77587196,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77587304,SPI,MOSI: 0x20;  MISO: 0x00,,
2.7758741,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77587516,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77587624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758773,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77587836,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77587944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758805,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77588156,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77588264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758837,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77588476,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77588584,SPI,MOSI: 0x20;  MISO: 0x00,,
2.7758869,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77588796,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77588904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758901,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77589116,SPI,MOSI: 0x60;  MISO: 0x00,,
2.77589224,SPI,MOSI: 0x20;  MISO: 0x00,,
2.7758933,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77589436,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77589544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758965,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77589756,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77589864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7758997,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77590078,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77590184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759029,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77590398,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77590504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759061,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77590716,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77590824,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759093,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591036,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591144,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759125,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591356,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591464,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759157,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591676,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591784,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759189,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77591998,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77592104,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759221,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77592318,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77592424,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759253,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77592638,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77592744,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759285,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77592958,SPI,MOSI: 0x02;  MISO: 0x00,,
2.77593064,SPI,MOSI: 0x0F;  MISO: 0x00,,
2.7759317,SPI,MOSI: 0x0F;  MISO: 0x00,,
2.77593278,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77593384,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7759349,SPI,MOSI: 0xC1;  MISO: 0x00,,
2.77593596,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77593704,SPI,MOSI: 0x83;  MISO: 0x00,,
2.7759381,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77593916,SPI,MOSI: 0x41;  MISO: 0x00,,
2.77594024,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7759413,SPI,MOSI: 0x82;  MISO: 0x00,,
2.77594238,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77594344,SPI,MOSI: 0x41;  MISO: 0x00,,
2.7759445,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77594558,SPI,MOSI: 0x41;  MISO: 0x00,,
2.77594664,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7759477,SPI,MOSI: 0xC2;  MISO: 0x00,,
2.77594878,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77594984,SPI,MOSI: 0x43;  MISO: 0x00,,
2.7759509,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77595198,SPI,MOSI: 0x41;  MISO: 0x00,,
2.77595304,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7759541,SPI,MOSI: 0x82;  MISO: 0x00,,
2.77595518,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77595624,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7759573,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77595838,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.77595944,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7759605,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77596156,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77596264,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7759637,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77596476,SPI,MOSI: 0xC2;  MISO: 0x00,,
2.77596584,SPI,MOSI: 0x02;  MISO: 0x00,,
2.7759669,SPI,MOSI: 0x03;  MISO: 0x00,,
2.77596796,SPI,MOSI: 0x01;  MISO: 0x00,,
2.77596904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7759701,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77597116,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77597224,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7759733,SPI,MOSI: 0xC1;  MISO: 0x00,,
2.77597438,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.77597544,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7759765,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77597758,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.77597864,SPI,MOSI: 0x43;  MISO: 0x00,,
2.7759797,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77598078,SPI,MOSI: 0x83;  MISO: 0x00,,
2.77598184,SPI,MOSI: 0x03;  MISO: 0x00,,
2.7759829,SPI,MOSI: 0x80;  MISO: 0x00,,
2.77598398,SPI,MOSI: 0xC1;  MISO: 0x00,,
2.77598504,SPI,MOSI: 0x43;  MISO: 0x00,,
2.7759861,SPI,MOSI: 0xC2;  MISO: 0x00,,
2.77598718,SPI,MOSI: 0x83;  MISO: 0x00,,
2.77598824,SPI,MOSI: 0x01;  MISO: 0x00,,
2.7759893,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.77599038,SPI,MOSI: 0xE0;  MISO: 0x00,,
2.77599144,SPI,MOSI: 0xA0;  MISO: 0x00,,
2.7759925,SPI,MOSI: 0xA2;  MISO: 0x00,,
2.77599358,SPI,MOSI: 0x0F;  MISO: 0x00,,
2.77599464,SPI,MOSI: 0x0F;  MISO: 0x00,,
2.7759957,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77599678,SPI,MOSI: 0x01;  MISO: 0x00,,
2.77599784,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7759989,SPI,MOSI: 0xE2;  MISO: 0x00,,
2.77599998,SPI,MOSI: 0xA3;  MISO: 0x00,,
2.77600104,SPI,MOSI: 0xA1;  MISO: 0x00,,
2.7760021,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77600318,SPI,MOSI: 0x01;  MISO: 0x00,,
2.77600424,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7760053,SPI,MOSI: 0xC2;  MISO: 0x00,,
2.77600638,SPI,MOSI: 0x42;  MISO: 0x00,,
2.77600744,SPI,MOSI: 0xC0;  MISO: 0x00,,
2.7760085,SPI,MOSI: 0x80;  MISO: 0x00,,
2.77600958,SPI,MOSI: 0x02;  MISO: 0x00,,
2.77601064,SPI,MOSI: 0xCF;  MISO: 0x00,,
2.7760117,SPI,MOSI: 0xCF;  MISO: 0x00,,
2.77601278,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77601384,SPI,MOSI: 0x01;  MISO: 0x00,,
2.7760149,SPI,MOSI: 0x83;  MISO: 0x00,,
2.77601598,SPI,MOSI: 0x82;  MISO: 0x00,,
2.77601704,SPI,MOSI: 0xE3;  MISO: 0x00,,
2.7760181,SPI,MOSI: 0xE3;  MISO: 0x00,,
2.77601918,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77602024,SPI,MOSI: 0xC1;  MISO: 0x00,,
2.7760213,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.77602238,SPI,MOSI: 0x02;  MISO: 0x00,,
2.77602344,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7760245,SPI,MOSI: 0xC1;  MISO: 0x00,,
2.77602558,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77602664,SPI,MOSI: 0x81;  MISO: 0x00,,
2.7760277,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.77602878,SPI,MOSI: 0x42;  MISO: 0x00,,
2.77602984,SPI,MOSI: 0xC3;  MISO: 0x00,,
2.7760309,SPI,MOSI: 0x81;  MISO: 0x00,,
2.77603198,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77603304,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760341,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77603518,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77603624,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760373,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77603838,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77603944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760405,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77604158,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77604264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760437,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77604478,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77604584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760469,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77604798,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77604904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760501,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77605118,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77605224,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760533,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77605438,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77605544,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760565,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77605758,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77605864,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760597,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77606078,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77606184,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760629,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77606398,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77606504,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7760661,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77606718,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77606824,SPI,MOSI: 0x06;  MISO: 0x00,,
